mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
36	36	427/4	427/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	499										50				
36	36	107	107	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	500														
36	36	105	105	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	501										51				
36	36	316/3	316/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	502										51				
36	36	317/3	317/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	503										51				
36	36	106	106	0.75	1/4	1/4	Chord	3/4	3	1	3/16		1/8	3/2	504			articAccentAbove							51				
36	36	427/4	427/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	505										51				
36	36	107	107	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	506														
37	37	108	108	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	507	sei-													
37	37	219/2	219/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	508	-ne													
37	37	110	110	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	509	Zwei-													
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	510	-ge													
37	37	108	108	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	511										52				
37	37	325/3	325/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	512										52				
37	37	326/3	326/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	513										52				
37	37	109	109	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	514										52				
37	37	110	110	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	515														
37	37	108	108	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	516										53				
37	37	325/3	325/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	517										53				
37	37	326/3	326/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	518										53				
37	37	109	109	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	519			articAccentAbove							53				
37	37	110	110	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	520														
38	38	111	111	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	521	rausch-													
38	38	447/4	447/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	522														
38	38	112	112	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	523	-ten,													
38	38	227/2	227/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	524	als													
38	38	111	111	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	525										54				
38	38	334/3	334/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	526										54				
38	38	335/3	335/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	527										54				
38	38	112	112	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	528										54				
38	38	113	113	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	529														
38	38	111	111	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	530										55				
38	38	334/3	334/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	531										55				
38	38	335/3	335/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	532										55				
38	38	112	112	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	533			articAccentAbove							55				
38	38	113	113	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	534														
39	39	114	114	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	535	rie-													
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	536	-fen													
39	39	116	116	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	537	sie													
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	538	mir													
39	39	114	114	0.0	0	0	Spanner	3/4	2	1	0																		7
39	39	114	114	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	539										56				7
39	39	343/3	343/3	0.0	1/12	1/12	Spanner	3/4	2	1	0														56				
39	39	343/3	343/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	540										56				
39	39	344/3	344/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	541										56				
39	39	115	115	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	542										56				
39	39	231/2	231/2	0.0	3/8	3/8	Spanner	3/4	2	1	0														56			9	
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	543										56			9	
39	39	116	116	0.0	1/2	1/2	Spanner	3/4	2	1	0														56				
39	39	116	116	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	544										56				
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	545														
39	39	114	114	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	546										57				
39	39	343/3	343/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	547										57				
39	39	344/3	344/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	548										57				
39	39	115	115	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	549										57				
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	550										57				
39	39	116	116	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	551										57				
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	552														
40	40	117	117	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	553	zu:													
40	40	239/2	239/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	554	komm													
40	40	117	117	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	555														
40	40	471/4	471/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	556										58				
40	40	943/8	943/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	557										58				
40	40	118	118	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	558														
40	40	475/4	475/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	559										59				
40	40	119	119	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	560														
40	40	117	117	0.75	0	0	Chord	3/4	3	1	3/16		1/8	3/2	561														
40	40	471/4	471/4	0.125	3/16	3/16	Chord	3/4	3	1	1/32		1/32	1	562										60				
40	40	943/8	943/8	0.125	7/32	7/32	Chord	3/4	3	1	1/32		1/32	1	563										60				
40	40	118	118	0.75	1/4	1/4	Chord	3/4	3	1	3/16		1/8	3/2	564			articAccentAbove											
40	40	475/4	475/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	565										61				
40	40	119	119	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	566														
41	41	120	120	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	567	her													
41	41	243/2	243/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	568	zu													
41	41	122	122	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	569	mir,													
41	41	245/2	245/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	570	Ge-													
41	41	120	120	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	571														
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	572														
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	573														
41	41	121	121	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	574														
41	41	122	122	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	575														
41	41	120	120	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	576														
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	577														
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	578														
41	41	121	121	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	579			articAccentAbove											
41	41	122	122	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	580														
42	42	123	123	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	581	-sel-													
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	582														
42	42	124	124	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	583	-le,													
42	42	251/2	251/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	584	hier													
42	42	123	123	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	585										62				
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	586										62				
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	587										62				
42	42	124	124	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	588										62				
42	42	125	125	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	589														
42	42	123	123	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	590										63				
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	591										63				
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	592										63				
42	42	124	124	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	593			articAccentAbove							63				
42	42	125	125	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	594														
43	43	126	126	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	595	-find'st									64				
43	43	127	127	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	596														
43	43	255/2	255/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	597	du													
43	43	128	128	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	598	dei-													
43	43	515/4	515/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	599	-ne													
43	43	126	126	0.0	0	0	Spanner	3/4	2	1	0																	10	
43	43	126	126	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	600										65			10	
43	43	379/3	379/3	0.0	1/12	1/12	Spanner	3/4	2	1	0														65				
43	43	379/3	379/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	601										65				
43	43	380/3	380/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	602										65				
43	43	127	127	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	603										65				
43	43	255/2	255/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	604										65				
43	43	128	128	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	605										65				
43	43	515/4	515/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	606														
43	43	126	126	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	607										66				
43	43	379/3	379/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	608										66				
43	43	380/3	380/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	609										66				
43	43	127	127	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	610										66				
43	43	255/2	255/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	611										66				
43	43	128	128	0.75	1/2	1/2	Chord	3/4	3	1	3/16		1/8	3/2	612										66				
43	43	515/4	515/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	613														
44	44	129	129	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	614	Ruh!													
44	44	129	129	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	615														
44	44	519/4	519/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	616										67				
44	44	1039/8	1039/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	617										67				
44	44	130	130	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	618														
44	44	523/4	523/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	619										68				
44	44	131	131	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	620														
44	44	129	129	0.75	0	0	Chord	3/4	3	1	3/16		1/8	3/2	621														
44	44	519/4	519/4	0.125	3/16	3/16	Chord	3/4	3	1	1/32		1/32	1	622										69				
44	44	1039/8	1039/8	0.125	7/32	7/32	Chord	3/4	3	1	1/32		1/32	1	623										69				
44	44	130	130	0.75	1/4	1/4	Chord	3/4	3	1	3/16		1/8	3/2	624			articAccentAbove											
44	44	523/4	523/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	625										70				
44	44	131	131	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	626														
45	45	269/2	269/2	0.0	5/8	5/8	Dynamic	3/4	1	1	0						fz												
45	45	269/2	269/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	627	Die													
45	45	132	132	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	628														
45	45	793/6	793/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	629														
45	45	397/3	397/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	630														
45	45	265/2	265/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	631														
45	45	398/3	398/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	632														
45	45	797/6	797/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	633														
45	45	133	133	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	634														
45	45	799/6	799/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	635														
45	45	400/3	400/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	636														
45	45	267/2	267/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	637														
45	45	401/3	401/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	638														
45	45	803/6	803/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	639														
45	45	134	134	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	640														
45	45	805/6	805/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	641														
45	45	403/3	403/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	642														
45	45	269/2	269/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	643														
45	45	404/3	404/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	644														
45	45	809/6	809/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	645														
45	45	132	132	0.0	0	0	Dynamic	3/4	3	1	0						fz												
45	45	132	132	0.0	0	0	Spanner	3/4	3	1	0																	11	
45	45	132	132	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	646										71			11	
46	46	135	135	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	647	kal-													
46	46	136	136	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	648														
46	46	273/2	273/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	649	-ten													
46	46	137	137	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	650	Win-													
46	46	275/2	275/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	651	-de													
46	46	135	135	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	652														
46	46	811/6	811/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	653														
46	46	406/3	406/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	654														
46	46	407/3	407/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	655														
46	46	815/6	815/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	656														
46	46	817/6	817/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	657														
46	46	409/3	409/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	658														
46	46	410/3	410/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	659														
46	46	821/6	821/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	660														
46	46	823/6	823/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	661														
46	46	412/3	412/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	662														
46	46	413/3	413/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	663														
46	46	827/6	827/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	664														
46	46	135	135	0.0	0	0	Dynamic	3/4	3	1	0						p												
46	46	135	135	0.0	0	0	Spanner	3/4	3	1	0																		
46	46	135	135	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	665														
46	46	271/2	271/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	666										72				
46	46	136	136	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	667										72				
46	46	273/2	273/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	668										72				
46	46	137	137	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	669										72				
46	46	275/2	275/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	670														
47	47	138	138	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	671	blie-													
47	47	139	139	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	672	-sen													
47	47	281/2	281/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	673	mir													
47	47	138	138	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	674														
47	47	829/6	829/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	675														
47	47	415/3	415/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	676														
47	47	277/2	277/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	677														
47	47	416/3	416/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	678														
47	47	833/6	833/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	679														
47	47	139	139	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	680														
47	47	835/6	835/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	681														
47	47	418/3	418/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	682														
47	47	279/2	279/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	683														
47	47	419/3	419/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	684														
47	47	839/6	839/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	685														
47	47	140	140	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	686														
47	47	841/6	841/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	687														
47	47	421/3	421/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	688														
47	47	281/2	281/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	689														
47	47	422/3	422/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	690														
47	47	845/6	845/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	691														
47	47	138	138	0.0	0	0	Dynamic	3/4	3	1	0						fz												
47	47	138	138	0.0	0	0	Spanner	3/4	3	1	0																	12	
47	47	138	138	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	692										73			12	
47	47	140	140	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	693										73			12	
48	48	141	141	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	694	grad'													
48	48	285/2	285/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	695	in's													
48	48	143	143	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	696	An-													
48	48	575/4	575/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	697	-ge-													
48	48	141	141	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	698														
48	48	847/6	847/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	699														
48	48	424/3	424/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	700														
48	48	425/3	425/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	701														
48	48	851/6	851/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	702														
48	48	853/6	853/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	703														
48	48	427/3	427/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	704														
48	48	428/3	428/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	705														
48	48	857/6	857/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	706														
48	48	859/6	859/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	707														
48	48	430/3	430/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	708														
48	48	431/3	431/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	709														
48	48	863/6	863/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	710														
48	48	141	141	0.0	0	0	Dynamic	3/4	3	1	0						p												
48	48	141	141	0.0	0	0	Spanner	3/4	3	1	0																		
48	48	141	141	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	711														
48	48	283/2	283/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	712										74				
48	48	142	142	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	713										74				
48	48	285/2	285/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	714										74				
48	48	143	143	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	715										74				
48	48	287/2	287/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	716														
49	49	144	144	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	717	-sicht,													
49	49	293/2	293/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	718	der													
49	49	144	144	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	719														
49	49	865/6	865/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	720														
49	49	433/3	433/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	721														
49	49	289/2	289/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	722														
49	49	434/3	434/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	723														
49	49	869/6	869/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	724														
49	49	145	145	0.0	1/4	1/4	Spanner	3/4	2	1	0															1			
49	49	145	145	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	725											1			
49	49	871/6	871/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	726											1			
49	49	436/3	436/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	727											1			
49	49	291/2	291/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	728											1			
49	49	437/3	437/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	729											1			
49	49	875/6	875/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	730											1			
49	49	146	146	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	731											1			
49	49	877/6	877/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	732											1			
49	49	439/3	439/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	733											1			
49	49	293/2	293/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	734											1			
49	49	440/3	440/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	735											1			
49	49	881/6	881/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	736											1			
49	49	144	144	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	737														
50	50	147	147	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	738	Hut													
50	50	148	148	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	739														
50	50	297/2	297/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	740	flog													
50	50	149	149	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	741	mir													
50	50	299/2	299/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	742	vom													
50	50	147	147	0.0	0	0	Spanner	3/4	2	1	0																		
50	50	147	147	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	743														
50	50	883/6	883/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	744														
50	50	442/3	442/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	745														
50	50	295/2	295/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	746														
50	50	443/3	443/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	747														
50	50	887/6	887/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	748														
50	50	148	148	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	749														
50	50	889/6	889/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	750														
50	50	445/3	445/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	751														
